date,keyword,search_index,campaign,site_dcm,placement,mission,creative,clicks,impressions,click_through_conversions,view_through_conversions,click_through_revenue,view_through_revenue
2017-12-12,mince pies,28,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,8,5895,0,26,0,2440.159999
2017-12-12,mince pies,28,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,23,43823,1,87,200.94,8042.529999
2017-12-12,mince pies,28,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,4,7247,0,16,0,1420.33
2017-12-12,mince pies,28,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,3,5264,0,20,0,2068.929999
2017-12-12,mince pies,28,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,8,5767,0,22,0,1824.1
2017-12-12,mince pies,28,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,11,26845,1,101,136.79,9816.579998
2017-12-12,mince pies,28,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,1,3701,0,27,0,2220.53
2017-12-12,mince pies,28,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,2,2317,0,23,0,2555.68
2017-12-12,mince pies,28,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,0,1427,3,15,341.17,1663.91
2017-12-13,christmas pudding,25,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,12,21795,0,61,0,5184.879998
2017-12-13,christmas pudding,25,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,6209,0,24,0,2434.439998
2017-12-13,christmas pudding,25,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,7,10112,0,37,0,4771.47
2017-12-13,christmas pudding,25,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,4,8931,1,39,145.9,3719.619996
2017-12-13,christmas pudding,25,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,2,21940,0,107,0,10857.149997
2017-12-13,christmas pudding,25,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,1487,0,26,0,2540.79
2017-12-13,christmas pudding,25,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,4,2169,0,17,0,1455.019999
2017-12-13,christmas pudding,25,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,1,657,0,9,0,1007.31
2017-12-13,christmas pudding,25,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,29,44141,1,82,42.7,8266.709999
2017-12-13,christmas pudding,25,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,1425,0,22,0,2572.41
2017-12-13,christmas pudding,25,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,3,5771,0,22,0,2567.27
2017-12-13,christmas pudding,25,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,4,5662,0,21,0,1948.28
2017-12-13,christmas pudding,25,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,19,29295,0,99,0,10277.21
2017-12-13,christmas pudding,25,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,5,7307,0,22,0,1817.96
2017-12-13,christmas pudding,25,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,8,8259,1,35,121.7,3416.26
2017-12-13,christmas pudding,25,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,2,3168,0,10,0,919.73
2017-12-13,christmas pudding,25,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,16,40635,0,147,0,14198.819999
2017-12-13,christmas pudding,25,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,1,10464,0,26,0,3075.659999
2017-12-13,christmas pudding,25,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,1,6583,0,27,0,2289.689999
2017-12-13,christmas pudding,25,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,5,3947,1,34,58.89,3070.95
2017-12-13,christmas pudding,25,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,28,38107,0,111,0,10554.56
2017-12-13,christmas pudding,25,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,1709,0,18,0,2077.78
2017-12-13,christmas pudding,25,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,10,7696,0,21,0,3314.33
2017-12-13,christmas pudding,25,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,8,6021,0,25,0,2494.129999
2017-12-13,christmas pudding,25,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,5,20438,0,107,0,10913.659997
2017-12-13,christmas pudding,25,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,4368,0,22,0,2539.709999
2017-12-13,christmas pudding,25,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,1,2338,0,27,0,2197.379998
2017-12-13,christmas pudding,25,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,0,920,1,11,97.7,1124.6
2017-12-13,mince pies,31,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,12,21795,0,61,0,5184.879998
2017-12-13,mince pies,31,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,6209,0,24,0,2434.439998
2017-12-13,mince pies,31,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,7,10112,0,37,0,4771.47
2017-12-13,mince pies,31,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,4,8931,1,39,145.9,3719.619996
2017-12-13,mince pies,31,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,2,21940,0,107,0,10857.149997
2017-12-13,mince pies,31,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,1487,0,26,0,2540.79
2017-12-13,mince pies,31,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,4,2169,0,17,0,1455.019999
2017-12-13,mince pies,31,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,1,657,0,9,0,1007.31
2017-12-13,mince pies,31,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,29,44141,1,82,42.7,8266.709999
2017-12-13,mince pies,31,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,1425,0,22,0,2572.41
2017-12-13,mince pies,31,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,3,5771,0,22,0,2567.27
2017-12-13,mince pies,31,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,4,5662,0,21,0,1948.28
2017-12-13,mince pies,31,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,19,29295,0,99,0,10277.21
2017-12-13,mince pies,31,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,5,7307,0,22,0,1817.96
2017-12-13,mince pies,31,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,8,8259,1,35,121.7,3416.26
2017-12-13,mince pies,31,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,2,3168,0,10,0,919.73
2017-12-13,mince pies,31,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,16,40635,0,147,0,14198.819999
2017-12-13,mince pies,31,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,1,10464,0,26,0,3075.659999
2017-12-13,mince pies,31,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,1,6583,0,27,0,2289.689999
2017-12-13,mince pies,31,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,5,3947,1,34,58.89,3070.95
2017-12-13,mince pies,31,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,28,38107,0,111,0,10554.56
2017-12-13,mince pies,31,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,1709,0,18,0,2077.78
2017-12-13,mince pies,31,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,10,7696,0,21,0,3314.33
2017-12-13,mince pies,31,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,8,6021,0,25,0,2494.129999
2017-12-13,mince pies,31,DO Brunch 300 x 250,Programmatic Trade Desk,PKXMYY_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x250,Brunch,DO Brunch 300 x 250,5,20438,0,107,0,10913.659997
2017-12-13,mince pies,31,DO Brunch 728 x 90,Programmatic Trade Desk,PKXMYZ_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 728x90,Brunch,DO Brunch 728 x 90,0,4368,0,22,0,2539.709999
2017-12-13,mince pies,31,DO Brunch 300 x 600,Programmatic Trade Desk,PKXMZ0_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 300x600,Brunch,DO Brunch 300 x 600,1,2338,0,27,0,2197.379998
2017-12-13,mince pies,31,DO Brunch 970 x 250,Programmatic Trade Desk,PKXMZ1_Programmatic PHDCPMChristmas brunch  Annalect Custom AudiencesProgrammatic Display 970x250,Brunch,DO Brunch 970 x 250,0,920,1,11,97.7,1124.6
2017-12-14,christmas pudding,24,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,22,19105,1,46,84.15,4347.399998
2017-12-14,christmas pudding,24,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,0,2934,0,19,0,2130.119999
2017-12-14,christmas pudding,24,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,7,20956,0,57,0,5855.78
2017-12-14,christmas pudding,24,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,10,8033,0,30,0,3595.29
2017-12-14,christmas pudding,24,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,5,14033,1,116,82.18,10474.019999
2017-12-14,christmas pudding,24,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,0,0,0,29,0,2900.73
2017-12-14,christmas pudding,24,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,14,13997,1,23,254.2,2857.52
2017-12-14,christmas pudding,24,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,4,2504,0,10,0,957.97
2017-12-14,christmas pudding,24,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,24,39108,0,76,0,7885.199999
2017-12-14,christmas pudding,24,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,0,0,16,0,1373.61
2017-12-14,christmas pudding,24,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,16,10909,0,29,0,2883.919999
2017-12-14,christmas pudding,24,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,5,8850,0,13,0,1445.76
2017-12-14,christmas pudding,24,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,22,38048,1,105,138.71,9508.999999
2017-12-14,christmas pudding,24,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,16,20141,0,31,0,2996.559998
2017-12-14,christmas pudding,24,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,35,31054,0,44,0,4307.749998
2017-12-14,christmas pudding,24,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,5,5388,0,12,0,1150.48
2017-12-14,christmas pudding,24,DO Sharing Platters 300 x 250,Programmatic Trade Desk,PKXMY5_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x250,Sharing Platter,DO Sharing Platters 300 x 250,8,25870,1,127,169.53,11854.569995
2017-12-14,christmas pudding,24,DO Sharing Platters 728 x 90,Programmatic Trade Desk,PKXMY6_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 728x90,Sharing Platter,DO Sharing Platters 728 x 90,4,15050,0,32,0,3269.14
2017-12-14,christmas pudding,24,DO Sharing Platters 300 x 600,Programmatic Trade Desk,PKXMY7_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 300x600,Sharing Platter,DO Sharing Platters 300 x 600,7,10211,0,33,0,3127.199999
2017-12-14,christmas pudding,24,DO Sharing Platters 970 x 250,Programmatic Trade Desk,PKXMY8_Programmatic PHDCPMSharing platter Annalect Custom AudiencesProgrammatic Display 970x250,Sharing Platter,DO Sharing Platters 970 x 250,10,6778,0,30,0,2939.18
2017-12-14,christmas pudding,24,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,8,28490,0,77,0,7558.089998
